MeterID,Assigned,time,F,kWa,kWb,kWc,kWtotal
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 15:30:16,59.99,80.01,89.49,82.64,252.14
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 15:45:15,60,87.15,96.27,88.36,271.79
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 16:00:16,60,81.82,86.02,80.11,247.95
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 16:15:16,60,82,88.86,82.66,253.53
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 16:30:16,60,86.12,92.1,88.76,266.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 16:45:16,60.02,82.02,90.2,84.38,256.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 17:00:15,60.02,84.18,94.03,85.72,263.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 17:15:17,59.97,83.19,89.42,83.16,255.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 17:30:15,60.01,83.34,92.86,84.46,260.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 17:45:17,60,78.76,88.19,82.5,249.45
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 18:15:17,59.99,79.5,88.08,84.93,252.51
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 18:30:17,59.98,80.89,93.62,85.82,260.32
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 18:45:15,60.02,78.7,88.82,82.9,250.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 19:00:17,60,77.53,85.31,83.05,245.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 19:15:15,60,78.17,88.1,82.65,248.92
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 19:30:16,60.01,78.55,83.76,80.66,242.97
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 19:45:15,60.01,73.43,83.27,77.34,234.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 20:00:15,60.01,71.26,79.58,76.38,227.22
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 20:15:16,60.01,77.82,87.31,82.83,247.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 20:30:15,59.98,79.68,86.86,81.83,248.37
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 20:45:15,59.98,76.66,79.52,75.86,232.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 21:00:16,60.01,70.71,77.45,74.25,222.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 21:15:13,60,68.34,76.13,69.74,214.21
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 21:30:16,60,63.7,70.73,64.59,199.02
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 21:45:15,60.03,67.85,77.79,69.06,214.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 22:00:15,60.04,65.97,75.68,69.33,210.99
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 22:15:14,60.01,69.61,72.09,71.66,213.36
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 22:30:15,59.98,67.16,70.47,68.75,206.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 22:45:16,59.99,63.31,65.69,62.66,191.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 23:00:16,60.03,69.08,74.99,71.68,215.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 23:15:15,59.97,65.27,68.56,67.55,201.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 23:30:17,59.96,68.73,74.72,70.79,214.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-25 23:45:15,60,61.26,63.08,63.02,187.37
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 00:00:16,59.97,64.72,67.31,68.14,200.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 00:15:16,59.99,81.13,88.57,82.96,252.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 00:30:16,60,67.53,71.33,71.53,210.38
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 00:45:14,59.99,62.21,65.16,64.98,192.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 01:00:16,59.98,70.24,77.53,73.82,221.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 01:30:17,59.98,56.56,63.71,59.96,180.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 01:45:15,60,47,51.18,52.69,150.87
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 02:00:15,59.98,53.65,56.49,58.03,168.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 02:15:15,59.99,51.61,53.12,55.61,160.34
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 02:30:16,60,53.73,62.17,57.74,173.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 02:45:16,59.99,52.46,57.98,57.08,167.52
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 03:00:15,60.02,52.4,59.11,56.53,168.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 03:15:15,59.98,49.57,54.46,52.49,156.52
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 03:30:15,60.02,54.62,59.59,55.39,169.6
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 03:45:17,59.99,49.21,51.14,52.23,152.58
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 04:00:30,60.01,50.91,54.84,54.44,160.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 04:15:29,60,51.21,52.13,54.49,157.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 04:30:16,59.99,46.21,46.88,48.11,141.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 04:45:17,60.03,50.47,50.36,51.13,151.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 05:00:17,60.01,47.22,48.23,46.57,142.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 05:15:16,59.99,49.25,51.27,49.1,149.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 05:30:15,60.01,50.09,50.46,50.33,150.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 05:45:17,60.01,51.85,48.99,49.37,150.21
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 06:00:17,59.98,49.4,51.52,49.21,150.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 06:15:16,59.99,43.99,45.8,44.93,134.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 06:30:17,59.98,49.59,51.14,49.76,150.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 06:45:17,60,49,49.26,47.57,145.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 07:00:14,59.99,50.62,51.66,50.61,152.88
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 07:15:15,59.99,49.44,52,49.84,151.29
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 07:30:15,60,50.64,51.46,49.47,151.57
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 07:45:14,60,47.89,48.05,47.53,143.47
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 08:00:15,59.99,50,51.46,50.37,151.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 08:15:17,59.99,44.19,44.23,44.04,132.46
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 08:30:14,59.99,48.25,50.76,47.09,146.09
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 08:45:17,59.98,47.03,48.95,47.22,143.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 09:00:16,60,48.75,51.09,50.28,150.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 09:15:16,60.01,51.25,52.42,51.3,154.97
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 09:30:15,60,56.47,56.5,56.01,168.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 09:45:17,60.02,50.13,51.03,49.45,150.61
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 10:00:17,60.02,59.51,62.85,59.09,181.46
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 10:15:17,59.99,47.73,48.95,47.45,144.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 10:30:14,59.99,52.55,53.2,50.89,156.64
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 10:45:17,60.02,57.71,55.5,54.91,168.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 11:00:15,60,56.58,57.57,55.37,169.53
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 11:15:17,59.98,53.01,57.41,52.44,162.86
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 11:30:14,60.01,61.82,69.47,59.25,190.53
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 11:45:15,59.98,61.19,68.83,60.63,190.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 12:00:17,59.99,70.96,78.31,72.54,221.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 12:15:16,59.99,89.59,99.65,88.7,277.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 12:30:17,60.01,82.63,96.75,81.27,260.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 12:45:16,60.01,87.91,96.83,87.06,271.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 13:00:17,60.02,89.93,98.92,88.15,277
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 13:15:17,60.01,88.01,100.07,88.58,276.65
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 13:30:17,60,92.4,106.43,93.8,292.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 13:45:17,60.02,88.65,105.31,91.44,285.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 14:00:17,60.01,88.04,105.32,91.34,284.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 14:15:16,60.01,89.65,104.33,94.75,288.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 14:30:17,60.02,73.8,84.9,76.28,234.99
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 14:45:14,60,76.78,85.72,79.3,241.81
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 15:00:17,60.01,77.17,87.38,79.3,243.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 15:15:15,60.02,76.89,92.48,81.55,250.92
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 15:30:16,59.98,73.8,87.74,78.49,240.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 15:45:17,60.02,74.33,84.27,81.56,240.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 16:00:17,60.01,72.68,79.52,76.5,228.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 16:15:15,60.01,81.58,92.5,85.16,259.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 16:30:16,60.01,73.13,80.96,78.65,232.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 16:45:16,60.01,78.43,86.55,82.06,247.03
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 17:00:16,59.98,76.41,81.94,81.29,239.64
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 17:15:17,60.01,82.17,90.03,86.15,258.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 17:30:15,60.01,75,80.21,77.8,233.01
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 17:45:14,59.99,90.14,101.87,96.17,288.18
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 18:00:17,59.99,73.1,82.12,79.74,234.95
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 18:15:17,59.99,76.19,84.77,83.89,244.85
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 18:30:16,59.99,77.22,84.72,80.47,242.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 18:45:17,59.99,76.29,81.14,81.72,239.15
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 19:00:17,60,85.81,95.08,91.06,271.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 19:30:15,59.99,81.48,90.64,86.91,259.02
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 19:45:16,59.99,77.61,83.17,84.06,244.83
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 20:00:15,59.99,76.65,81.6,82.5,240.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 20:15:15,59.98,74.67,84.93,83.1,242.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 20:30:16,59.99,71.98,79.18,77.91,229.07
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 20:45:16,60,72.38,79.62,78.24,230.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 21:00:15,60.01,70.09,74.32,74.85,219.25
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 21:15:16,60,71.22,76.67,76.27,224.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 21:30:17,60.01,66.86,70.59,69.32,206.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 21:45:17,59.98,65.48,73.23,70.68,209.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 22:00:17,60.03,67.38,73.63,69.69,210.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 22:15:17,59.97,66.93,70.75,68.05,205.73
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 22:30:15,60.01,69.29,71.68,70.66,211.63
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 22:45:16,59.99,67.03,68.73,69.38,205.13
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 23:00:15,60.02,68.82,70.63,69.46,208.92
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 23:15:15,60.02,68.38,68.42,70,206.79
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 23:30:15,60.02,65.13,65.72,67.43,198.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-26 23:45:17,59.99,71.99,72.75,72.94,217.67
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 00:00:16,59.99,69.25,71.36,72.52,213.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 00:15:17,60.02,68,74.15,70.01,212.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 00:30:15,60.01,66.84,73.86,70.72,211.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 00:45:16,60.01,62.44,65.85,65.12,193.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 01:00:17,60.01,62.14,67.46,64,193.59
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 01:15:17,60,56.61,62.74,61.03,180.37
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 01:30:17,60,53.25,61.72,58.65,173.62
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 01:45:16,60.01,57.12,63.85,60.27,181.24
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 02:00:16,60.02,54.41,60.57,55.23,170.21
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 02:15:17,60.02,52.12,59.08,53.99,165.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 02:30:16,59.99,53.09,60.81,55.12,169.02
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 02:45:16,60.02,51.19,59.02,53.49,163.7
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 03:00:15,59.99,48.31,53.93,50.88,153.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 03:15:14,59.98,60.36,62.68,61.38,184.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 03:30:15,59.98,51.38,59.95,53.11,164.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 03:45:17,60.01,52.04,58.08,52.99,163.12
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 04:00:26,60.03,51.63,56.32,50.77,158.71
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 04:30:15,60.02,50.23,58.93,50.67,159.84
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 04:45:14,60.02,50.81,57.76,50.93,159.5
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 05:00:15,59.97,51.98,59.05,51.72,162.75
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 05:15:15,59.99,48.11,53.39,49.37,150.87
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 05:30:15,59.98,48.86,54.2,49.33,152.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 05:45:16,59.98,48.89,51.13,49.95,149.98
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 06:00:15,59.99,49.48,52.7,49.6,151.78
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 06:15:17,59.98,52.97,54.04,52.68,159.68
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 06:30:17,60.01,48.11,50.83,47.79,146.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 06:45:15,60.01,49.47,51.62,49.57,150.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 07:00:14,60.03,50.14,51.12,50.84,152.09
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 07:15:17,59.99,49.89,52.27,50.12,152.28
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 07:30:16,60.02,45.26,47.88,45.75,138.89
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 07:45:17,59.98,46.18,48.57,47.05,141.8
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 08:00:15,59.98,49.55,51.57,48.45,149.58
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 08:15:16,59.99,48.77,51.41,48.72,148.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 08:45:16,59.99,48.2,51.2,47.93,147.33
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 09:00:15,59.99,51.04,52.65,49.74,153.43
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 09:15:16,60,51.15,53.09,50.21,154.45
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 09:30:16,60.01,52.23,54.31,52.63,159.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 09:45:17,60.02,50.01,51.97,50.21,152.19
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 10:00:15,60.02,51.89,54.27,50.78,156.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 10:30:15,59.99,57.75,60.87,56.2,174.82
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 10:45:17,59.97,57.75,58.78,57.24,173.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 11:00:17,59.99,58.85,59.97,57.89,176.71
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 11:15:17,60.01,47.1,53.18,47.44,147.72
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 11:30:15,59.97,54.96,59.39,55.58,169.94
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 11:45:15,60.01,51.81,59.75,53.01,164.57
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 12:00:17,60.01,57.46,65.75,62.29,185.5
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 12:15:17,59.97,60.59,64.84,63.99,189.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 12:30:15,59.99,61.46,66.37,66.88,194.71
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 12:45:16,60.01,59.47,66.32,66.03,191.82
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 13:00:15,59.98,71.5,80.54,78.37,230.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 13:15:15,60.01,74.09,83.73,81.1,238.92
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 13:30:16,60.01,86.91,97.98,91.8,276.69
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 13:45:16,60,89.85,100.49,93.14,283.49
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 14:00:16,59.99,73.84,83.4,77.92,235.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 14:15:17,60,95.61,108.6,97.03,301.25
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 14:30:15,59.98,86.49,97.95,92.46,276.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 14:45:17,59.98,84.8,94.72,90.38,269.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 15:00:15,60.01,78.86,88.06,84.31,251.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 15:15:16,59.99,80.72,93.36,86.06,260.15
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 15:30:15,60.02,84.19,87.7,86.01,257.9
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 16:00:15,59.98,78.14,87.32,80.65,246.11
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 16:15:14,60.01,79.71,90.17,81.47,251.35
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 16:30:16,60,90.6,96.8,94.63,282.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 16:45:16,60,78.33,85.95,84.13,248.42
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 17:00:17,60.01,76.6,82.52,80.84,239.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 17:15:16,59.96,75.22,84.62,80.29,240.14
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 17:30:17,59.97,86.86,95.85,89.32,272.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 17:45:15,59.97,79.15,92.94,82.11,254.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 18:00:15,59.98,75.53,84.95,78.69,239.17
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 18:15:16,59.97,75.69,83.04,78.31,237.04
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 18:30:16,59.98,77.03,83.54,80.2,240.77
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 18:45:16,59.99,78.31,85.7,81.64,245.66
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 19:00:16,59.98,73.02,80.45,76.32,229.79
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 19:15:16,59.98,69.54,75.49,74.16,219.2
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 19:30:16,60,86.46,92.98,89.04,268.48
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 19:45:16,60,74.83,80.99,78.59,234.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 20:00:18,59.96,73.27,77.62,78.97,229.87
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 20:15:15,59.98,70.61,78.21,76.23,225.05
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 20:30:16,59.97,72.76,78.64,74.9,226.3
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 20:45:17,59.98,67.86,71.52,71.07,210.44
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 21:00:15,59.98,70.61,74.54,74.24,219.39
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 21:30:17,59.97,65.93,66.57,67,199.51
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 21:45:15,59.98,65.56,69.35,66.49,201.41
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 22:00:16,60.01,63.94,69.42,65.54,198.91
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 22:30:15,59.98,62.72,61.25,62.26,186.23
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 22:45:16,59.97,65.47,66.65,66.42,198.54
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 23:00:16,60.01,66.49,70.01,69.46,205.96
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 23:15:14,59.96,65.72,65.22,68.22,199.16
26,"Gillin, ITC, Old Eng (ION 7650) Reference meter ON",2019-02-27 23:30:16,59.98,72.35,73.07,73.89,219.3
